header_stamp_sec, header_stamp_nanosec, header_frame_id, runner_detected, x, y, phi, vx_b, ax_b, relative_distance_to_airshield_x, relative_distance_to_airshield_y, relative_speed_to_airshield_x, relative_acceleration_to_airshield_x, stamp_lidar_sec, stamp_lidar_nanosec, stamp_zed_sec, stamp_zed_nanosec
1707133546,828402871,base_link,False,52.872163071257944,0.0,0.0,10.589715141864957,-0.05516991364056392,2.5565564557761054,0.0,0.051033083823744385,0.2244251057346791,1707133546,716862176,0,0
1707133546,878361971,base_link,False,53.27467328614489,0.0,0.0,10.571046983114503,-0.45330439193472294,2.5435651360192417,0.0,0.20574111952545746,0.6943340399149723,1707133546,766865478,0,0
1707133546,928396273,base_link,False,53.68780219787734,0.0,0.0,10.548024059810585,0.984819230374216,2.5403651502415,0.0,0.12810222510481845,0.32637750476572996,1707133546,816857997,0,0
1707133546,978388673,base_link,False,54.09104049416746,0.0,0.0,10.585906473873408,1.6681766177621609,2.532974077078281,0.0,0.1525845842179292,0.3531123300626826,1707133546,866900840,0,0
1707133547,28396742,base_link,False,54.501472293330856,0.0,0.0,10.637167415613934,1.4782918899985786,2.5221573602244955,0.0,0.2090258534318432,0.4801325661715341,1707133546,916889212,0,0
1707133547,78409367,base_link,False,54.918356075265365,0.0,0.0,10.696536697878738,2.2244386049701266,2.5168835816284574,0.0,0.1514290049681823,0.21288702142833776,1707133546,966972686,0,0
1707133547,128362830,base_link,False,55.333915238963954,0.0,0.0,10.787857301475826,2.261996239557652,2.514376129629985,0.0,0.08679136027925295,-0.03365612553195638,1707133547,16849385,0,0
1707133547,178385804,base_link,False,55.75174101420232,0.0,0.0,10.870632052961373,1.3837022746003422,2.526033642352596,0.0,-0.14023871065683177,-0.7716522855289328,1707133547,66885450,0,0
1707133547,228403956,base_link,False,56.15957063410168,0.0,0.0,10.93204950159695,-0.6852128682496386,2.5305460126025436,0.0,-0.1298942270660747,-0.6114195425206965,1707133547,116968568,0,0
1707133547,278389625,base_link,False,56.57546345657578,0.0,0.0,10.912869568589796,-0.9203415013229418,2.5479690037309686,0.0,-0.30402078452147485,-1.0815537914954776,1707133547,166969949,0,0
1707133547,328373110,base_link,False,56.97698982602623,0.0,0.0,10.901872155454644,-0.9715644616197793,2.554599016045253,0.0,-0.21794726928508495,-0.6225686286363716,1707133547,216945328,0,0
1707133547,378389083,base_link,False,57.387508181460085,0.0,0.0,10.875293284456031,-0.9845156499604983,2.5585155875819217,0.0,-0.13948818090822643,-0.26367734622119127,1707133547,266983567,0,0
1707133547,428393756,base_link,False,57.79904681378166,0.0,0.0,10.845681119057136,-1.0010422326664072,2.566384559018675,0.0,-0.1606515776853499,-0.2898097339980579,1707133547,316854258,0,0
1707133547,478406806,base_link,False,58.204782716567195,0.0,0.0,10.817782238012011,-0.7198602045307001,2.572107629137109,0.0,-0.13740619021475708,-0.16622744745894097,1707133547,366885849,0,0
1707133547,528369116,base_link,False,58.61099194724507,0.0,0.0,10.789294462969282,-0.9246743513940855,2.5793117250779503,0.0,-0.14749720623740653,-0.17205565301372305,1707133547,416869847,0,0
1707133547,578640842,base_link,False,59.01392942426788,0.0,0.0,10.761601039840519,-0.9210088707955,2.5839745317972733,0.0,-0.11475754076705097,-0.03666209496762793,1707133547,466872894,0,0
1707133547,628412551,base_link,False,59.417735992006314,0.0,0.0,10.732215654502085,-0.9115298289266396,2.5788551734620984,0.0,0.03740332455708388,0.4676571331709235,1707133547,516888285,0,0
1707133547,678430231,base_link,False,59.82951146792878,0.0,0.0,10.691594083926727,-0.5106797595250152,2.5833498971379005,0.0,-0.03736744215724171,0.14621104307337812,1707133547,566892365,0,0
1707133547,728388405,base_link,False,60.230014833362645,0.0,0.0,10.662376888547064,-0.7621433919977484,2.58295567304506,0.0,-0.0006815073146765431,0.24241331850638698,1707133547,616861217,0,0
1707133547,778395213,base_link,False,60.633639102103245,0.0,0.0,10.626912588804618,-0.574405794791952,2.580310682211581,0.0,0.04499828816169991,0.3523170654142754,1707133547,666861712,0,0
1707133547,828389715,base_link,False,61.03780998433895,0.0,0.0,10.591133585584219,-0.7878763329760683,2.5779411449683183,0.0,0.05808356279876177,0.33747974471614417,1707133547,716853733,0,0
1707133547,878384414,base_link,False,61.44000490240052,0.0,0.0,10.554657267145306,-0.46185371129423786,2.5595896176663167,0.0,0.28717647595246515,1.032481535142788,1707133547,766885836,0,0
1707133547,928389022,base_link,False,61.85652236521601,0.0,0.0,10.522059688956855,1.3520390958807278,2.5434239090151065,0.0,0.3460924906581733,1.0563621099219478,1707133547,816849828,0,0
1707133547,978394321,base_link,False,62.270741247638654,0.0,0.0,10.560921294588024,2.3078103834522086,2.5474975006625216,0.0,0.07831645402267778,0.006439244569430791,1707133547,866847526,0,0
1707133548,28387384,base_link,False,62.66848304273973,0.0,0.0,10.651282038490603,1.7183892696447813,2.5291415152517307,0.0,0.2824764092712004,0.6739940797150863,1707133547,916844761,0,0
1707133548,78391155,base_link,False,63.09334623441902,0.0,0.0,10.717327929809048,2.260496332150165,2.522213821307778,0.0,0.20263931419822628,0.3021691904700309,1707133547,966983223,0,0
1707133548,128390287,base_link,False,63.511193258350026,0.0,0.0,10.803083540654383,2.286157385553598,2.5229517395729766,0.0,0.05888765520451447,-0.21808632547564444,1707133548,16884874,0,0
1707133548,178386314,base_link,False,63.926484084499975,0.0,0.0,10.892875725181282,1.3678784698060544,2.519447850819939,0.0,0.05973604760093766,-0.1795970459129177,1707133548,66887631,0,0
1707133548,228353391,base_link,False,64.35024749394763,0.0,0.0,10.946383200916165,0.5855007695693768,2.5404336259363824,0.0,-0.28465976134080917,-1.2780602927625122,1707133548,116975654,0,0
1707133548,278396197,base_link,False,64.7519746217987,0.0,0.0,10.982818252518562,-0.926816703086798,2.542006506953214,0.0,-0.14718843549670732,-0.6185737433146129,1707133548,166887379,0,0
1707133548,328451726,base_link,False,65.17295406346258,0.0,0.0,10.964183177435805,-0.8000825660543701,2.564447025626499,0.0,-0.3802004457492528,-1.2803821600391387,1707133548,216951390,0,0
1707133548,378394706,base_link,False,65.57142286716243,0.0,0.0,10.958047630135825,-1.1556165724215743,2.5692230923954766,0.0,-0.220575313879678,-0.5479632843095782,1707133548,266889148,0,0
1707133548,428389437,base_link,False,65.985808256353,0.0,0.0,10.929547617079795,-0.9344527012047741,2.588079197981968,0.0,-0.3488519508629808,-0.8783330611138755,1707133548,316878242,0,0
1707133548,478353106,base_link,False,66.3842770838021,0.0,0.0,10.913200424940449,-0.9638814495225803,2.602656225590254,0.0,-0.3367886480903741,-0.6950027131706134,1707133548,366956074,0,0
1707133548,528448377,base_link,False,66.78520774841647,0.0,0.0,10.892364958057144,-1.053950487506623,2.5962408953754776,0.0,-0.03082021638396637,0.42082620418922256,1707133548,416875675,0,0
1707133548,578388424,base_link,False,67.20545815185979,0.0,0.0,10.8517497340464,-0.835469787152593,2.6120727798274905,0.0,-0.2190516803035192,-0.2645271500327543,1707133548,466865243,0,0
1707133548,628354911,base_link,False,67.60171562077947,0.0,0.0,10.83284624562681,-0.9004912293985872,2.619680779761461,0.0,-0.18036920596212327,-0.09452944170479188,1707133548,516975647,0,0
1707133548,678391132,base_link,False,68.0044669248886,0.0,0.0,10.805767596592002,-0.80148906587553,2.6182271658000333,0.0,-0.03552004995991334,0.3953200327251455,1707133548,566874047,0,0
1707133548,728388115,base_link,False,68.41464869385662,0.0,0.0,10.77098071593138,-0.7303633031196417,2.6155555969909074,0.0,0.040083750337785606,0.5781848261234418,1707133548,616884823,0,0
